group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Emblem Flora Fatalis + Morellonomicon,177,0.001909240941892198,3.599,3.686,-0.008,-0.096,0.0,0.0,0.0262,0.1864,0.3898,0.6836,2.062,-0.62,0.53649,False
,Titans Resolve + Void Staff,171,0.001844520909963649,3.602,3.687,-0.008,-0.092,0.0,0.0,0.0443,0.1696,0.3567,0.7018,2.01,-0.6,0.54807,False
,Emblem Vanguard + Archangels Staff,88,0.0009492271349520532,3.523,3.687,-0.008,-0.172,0.0,0.0,0.0585,0.125,0.3977,0.7159,1.803,-0.89,0.37095,False
,Emblem Vanguard + Spear Of Shojin,67,0.0007227070232021315,3.478,3.687,-0.008,-0.217,0.0,0.0,0.059,0.1791,0.403,0.7164,1.995,-0.89,0.37319,False
,Edge Of Night + Giant Slayer,66,0.00071192035121404,3.47,3.687,-0.008,-0.225,0.0,0.0,0.085,0.1364,0.3636,0.7424,1.852,-0.99,0.32379,False
,Emblem Fae + Morellonomicon,41,0.0004422535515117521,3.317,3.687,-0.008,-0.378,0.0,0.0,0.1231,0.1463,0.3171,0.7805,1.659,-1.46,0.14511,False
,Emblem Fae + Void Staff,41,0.0004422535515117521,3.317,3.687,-0.008,-0.378,0.0,0.0,0.1231,0.1463,0.3171,0.7805,1.659,-1.46,0.14511,False
,Emblem Lunar + Spear Of Shojin,41,0.0004422535515117521,3.317,3.687,-0.008,-0.378,0.0,0.0,0.0499,0.2195,0.3902,0.7073,1.745,-1.39,0.16596,False
,Morellonomicon Radiant + Void Staff,136,0.001466987390380446,3.574,3.686,-0.008,-0.121,0.0,0.0,-0.0104,0.1912,0.3971,0.6471,2.01,-0.7,0.48208,False
,Emblem Lunar + Jeweled Gauntlet,90,0.0009708004789282362,3.544,3.688,-0.007,-0.15,0.0,0.0,0.0092,0.2,0.4222,0.6667,2.12,-0.67,0.50127,False
,Hextech Gunblade Radiant + Morellonomicon,56,0.0006040536313331248,3.464,3.688,-0.007,-0.23,0.0,0.0,0.0211,0.2857,0.4107,0.6786,2.171,-0.79,0.42706,False
,Hextech Gunblade Radiant + Void Staff,56,0.0006040536313331248,3.464,3.688,-0.007,-0.23,0.0,0.0,0.0211,0.2857,0.4107,0.6786,2.171,-0.79,0.42706,False
,Blighting Jewel + Hand Of Justice,49,0.0005285469274164842,3.469,3.689,-0.006,-0.225,0.0,0.0,0.1181,0.1429,0.3469,0.7755,1.716,-0.92,0.35795,False
,Rabadons Deathcap + Strikers Flail,177,0.001909240941892198,3.633,3.689,-0.005,-0.062,0.0,0.0,0.0149,0.1864,0.3559,0.6723,2.071,-0.4,0.69073,False
,Blue Buff + Hand Of Justice,159,0.0017150808461065508,3.635,3.69,-0.005,-0.06,0.0,0.0,0.0092,0.195,0.3774,0.6667,2.093,-0.36,0.7201,False
,Bloodthirster + Morellonomicon,1256,0.013548060017042942,3.686,3.691,-0.004,-0.009,0.0,0.0001,0.0098,0.1672,0.3479,0.6672,2.032,-0.16,0.87271,False
,Emblem Vanguard + Hextech Gunblade,117,0.0012620406226067072,3.624,3.691,-0.004,-0.071,0.0,0.0,-0.0079,0.1624,0.3504,0.6496,1.925,-0.4,0.69082,False
,Emblem Vanguard + Jeweled Gauntlet,132,0.00142384070242808,3.629,3.69,-0.004,-0.066,0.0,0.0,-0.0135,0.1591,0.3636,0.6439,1.944,-0.39,0.69683,False
,Emblem Slayer + Jeweled Gauntlet,56,0.0006040536313331248,3.571,3.691,-0.004,-0.123,0.0,0.0,-0.0503,0.1964,0.3929,0.6071,2.034,-0.45,0.65013,False
,Emblem Spellweaver + Rabadons Deathcap,75,0.0008090003991068636,3.587,3.691,-0.004,-0.108,0.0,0.0,-0.0041,0.2,0.36,0.6533,2.053,-0.46,0.64858,False
,Seekers Armguard + Morellonomicon,467,0.005037375818438737,3.679,3.692,-0.003,-0.016,0.0,0.0,-0.0108,0.182,0.3704,0.6467,2.087,-0.16,0.86906,False
,Ionic Spark + Morellonomicon,584,0.0062994164410454445,3.682,3.692,-0.003,-0.013,0.0,0.0,0.0155,0.1524,0.3356,0.6729,2.006,-0.16,0.87359,False
,Emblem Flora Fatalis Augment + Morellonomicon,60,0.0006472003192854909,3.583,3.691,-0.003,-0.111,0.0,0.0,0.0592,0.1333,0.3833,0.7167,1.977,-0.44,0.66258,False
,Emblem Flora Fatalis Augment + Void Staff,60,0.0006472003192854909,3.583,3.691,-0.003,-0.111,0.0,0.0,0.0592,0.1333,0.3833,0.7167,1.977,-0.44,0.66258,False
,Adaptive Helm + Crownguard,46,0.0004961869114522096,3.587,3.692,-0.003,-0.108,0.0,0.0,0.0817,0.1522,0.3913,0.7391,2.07,-0.35,0.72402,False
,Emblem Lunar + Hextech Gunblade,60,0.0006472003192854909,3.6,3.692,-0.003,-0.095,0.0,0.0,0.0259,0.1167,0.3167,0.6833,1.818,-0.4,0.68659,False
,Ionic Spark + Spear Of Shojin,55,0.0005932669593450333,3.582,3.692,-0.003,-0.113,0.0,0.0,0.0698,0.1455,0.2727,0.7273,1.806,-0.46,0.64292,False
,Blue Buff + Giant Slayer,456,0.00491872242656973,3.686,3.693,-0.002,-0.008,0.0,0.0,0.018,0.1118,0.318,0.6754,1.89,-0.09,0.92499,False
,Hextech Gunblade + Titans Resolve,66,0.00071192035121404,3.636,3.693,-0.002,-0.058,0.0,0.0,0.0092,0.2121,0.3333,0.6667,2.144,-0.22,0.82491,False
,Archangels Staff + Morellonomicon Radiant,41,0.0004422535515117521,3.61,3.693,-0.002,-0.085,0.0,0.0,-0.0477,0.2683,0.439,0.6098,2.326,-0.23,0.81499,False
,Giant Slayer + Nashors Tooth,122,0.0013159739825471647,3.68,3.694,-0.001,-0.014,0.0,0.0,0.0229,0.1803,0.3197,0.6803,2.042,-0.08,0.93781,False
,Giant Slayer Radiant + Morellonomicon,55,0.0005932669593450333,3.673,3.694,-0.001,-0.022,0.0,0.0,-0.0211,0.2727,0.3273,0.6364,2.149,-0.08,0.93942,False
,Giant Slayer Radiant + Void Staff,55,0.0005932669593450333,3.673,3.694,-0.001,-0.022,0.0,0.0,-0.0211,0.2727,0.3273,0.6364,2.149,-0.08,0.93942,False
,Bloodthirster + Blue Buff,119,0.0012836139665828902,3.681,3.694,-0.001,-0.014,0.0,0.0,-0.0188,0.1849,0.3277,0.6387,1.936,-0.08,0.93677,False
,Morellonomicon + Tacticians Crown,45,0.0004854002394641181,3.667,3.694,-0.001,-0.028,0.0,0.0,0.0537,0.1778,0.3333,0.7111,2.055,-0.09,0.92695,False
