group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Bramble Vest + Steadfast Heart,367,0.00676360553620464,3.433,3.502,-0.023,-0.091,0.0,0.0002,0.0184,0.1771,0.4005,0.7057,1.924,-0.91,0.36474,False
,Emblem Sprykin + Sunfire Cape,98,0.0018060854020382963,3.265,3.503,-0.021,-0.259,0.0,0.0,0.0474,0.2347,0.4184,0.7347,1.951,-1.31,0.18876,False
,Evenshroud + Gargoyle Stoneplate,2681,0.04940933635576197,3.5,3.507,-0.018,-0.025,0.0,0.0009,-0.0025,0.1954,0.389,0.6848,2.002,-0.63,0.53162,False
,Emblem Juggernaut + Spirit Visage,108,0.0019903798308177146,3.324,3.506,-0.018,-0.201,0.0,0.0,0.0627,0.2963,0.4537,0.75,2.215,-0.94,0.34711,False
,Crownguard + Spirit Visage,1450,0.026722692173015608,3.496,3.508,-0.016,-0.029,0.0,0.0004,-0.0011,0.1903,0.3772,0.6862,1.975,-0.55,0.58479,False
,Emblem Vanguard + Evenshroud,62,0.0011426254584323916,3.258,3.51,-0.014,-0.267,0.0,0.0,0.0224,0.3065,0.4355,0.7097,2.117,-0.99,0.32178,False
,Emblem Sprykin + Spirit Visage,130,0.002395827574132434,3.408,3.512,-0.013,-0.117,0.0,0.0,-0.0027,0.2385,0.3846,0.6846,1.991,-0.67,0.50375,False
,Emblem Vanguard + Steadfast Heart,44,0.0008108954866294392,3.227,3.513,-0.012,-0.297,0.0,0.0,0.0854,0.2045,0.4545,0.7727,1.964,-1.0,0.31551,False
,Emblem Sprykin + Warmogs Armor,182,0.0033541586037854074,3.445,3.513,-0.011,-0.08,0.0,0.0,-0.0005,0.1978,0.3956,0.6868,1.957,-0.55,0.58412,False
,Ionic Spark + Steadfast Heart,285,0.005252391220213413,3.47,3.513,-0.011,-0.054,0.0,0.0001,0.032,0.1228,0.3509,0.7193,1.748,-0.52,0.60049,False
,Gargoyle Stoneplate + Warmogs Armor Radiant,44,0.0008108954866294392,3.25,3.514,-0.011,-0.275,0.0,0.0,0.0172,0.2045,0.4545,0.7045,1.86,-0.98,0.32772,False
,Emblem Vanguard + Gargoyle Stoneplate,335,0.006173863364110503,3.481,3.514,-0.01,-0.044,0.0,0.0001,-0.0037,0.2299,0.4,0.6836,2.099,-0.38,0.70201,False
,Lightshield Crest + Sunfire Cape,41,0.0007556071579956138,3.244,3.514,-0.01,-0.281,0.0,0.0,0.0444,0.2927,0.5366,0.7317,2.325,-0.77,0.43956,False
,Ionic Spark + Spirit Visage,515,0.009491163082140026,3.495,3.515,-0.009,-0.029,0.0,0.0001,0.0292,0.165,0.3592,0.7165,1.894,-0.35,0.72556,False
,Adaptive Helm + Steadfast Heart,486,0.008956709238679715,3.496,3.516,-0.009,-0.029,0.0,0.0001,0.0102,0.1914,0.393,0.6975,2.009,-0.31,0.7538,False
,Emblem Vanguard + Dragons Claw,55,0.001013619358286799,3.364,3.517,-0.008,-0.161,0.0,0.0,-0.0328,0.2364,0.4364,0.6545,1.994,-0.6,0.54966,False
,Emblem Brawler + Dragons Claw,42,0.0007740366008735556,3.357,3.518,-0.006,-0.167,0.0,0.0,0.0032,0.2381,0.5,0.6905,2.234,-0.49,0.62726,False
,Emblem Vanguard + Spirit Visage,158,0.0029118519747148046,3.487,3.52,-0.005,-0.037,0.0,0.0,0.0089,0.2089,0.4114,0.6962,2.116,-0.22,0.8251,False
,The Indomitable + Protectors Vow,86,0.0015849320875029947,3.477,3.521,-0.004,-0.048,0.0,0.0,-0.0129,0.2209,0.407,0.6744,2.01,-0.22,0.82541,False
,Lightshield Crest + Protectors Vow,89,0.0016402204161368203,3.472,3.521,-0.004,-0.053,0.0,0.0,-0.0019,0.1685,0.4157,0.6854,1.989,-0.25,0.80286,False
,Emblem Sprykin + Steadfast Heart,49,0.0009030427010191482,3.49,3.523,-0.002,-0.035,0.0,0.0,0.0066,0.1633,0.3265,0.6939,1.831,-0.13,0.89421,False
,Dragons Claw + Sunfire Cape,1161,0.02139658318129043,3.525,3.525,0.0,0.001,0.0,-0.0,0.0052,0.174,0.3695,0.6925,1.955,0.01,0.9888,False
