group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Lightshield Crest + Steadfast Heart,63,0.0005181006266550437,3.746,3.552,0.005,0.199,0.0,-0.0,-0.059,0.2063,0.3492,0.6349,2.211,0.72,0.47425,False
,Aegis Of Dusk + Crownguard,52,0.0004276386124771789,3.788,3.552,0.005,0.242,0.0,-0.0,-0.0593,0.0962,0.3269,0.6346,1.974,0.88,0.37724,False
,Protectors Vow + Sunfire Cape,1408,0.01157913781476669,3.564,3.553,0.006,0.017,0.0,-0.0001,0.0036,0.1506,0.3473,0.6974,1.912,0.34,0.73654,False
,Emblem Sprykin + Warmogs Armor,98,0.0008059343081300679,3.694,3.552,0.006,0.147,0.0,-0.0,-0.0612,0.1122,0.3469,0.6327,1.881,0.77,0.43875,False
,Void Gauntlet + Spirit Visage,93,0.000764815210776493,3.72,3.553,0.006,0.174,0.0,-0.0,-0.0595,0.1505,0.3118,0.6344,1.874,0.89,0.37153,False
,Spirit Visage Radiant + Warmogs Armor,87,0.0007154722939522032,3.713,3.552,0.006,0.166,0.0,-0.0,-0.0617,0.1034,0.2644,0.6322,1.708,0.91,0.36498,False
,Aegis Of Dawn + Spirit Visage,129,0.0010608727117222322,3.659,3.552,0.006,0.112,0.0,-0.0,-0.035,0.1705,0.3643,0.6589,2.029,0.63,0.52997,False
,Emblem Defender + Steadfast Heart,69,0.0005674435434793335,3.754,3.552,0.006,0.207,0.0,-0.0,0.0308,0.1304,0.2754,0.7246,1.805,0.95,0.34107,False
,Emblem Vanguard + Sunfire Cape,74,0.0006085626408329084,3.757,3.553,0.006,0.21,0.0,-0.0,-0.0182,0.1081,0.3514,0.6757,1.971,0.92,0.35946,False
,Bramble Vest + Dragons Claw,2760,0.02269774173917334,3.559,3.553,0.007,0.013,0.0,-0.0002,0.0018,0.146,0.354,0.6957,1.891,0.35,0.72634,False
,Void Gauntlet + Gargoyle Stoneplate,448,0.0036842711228803103,3.589,3.553,0.007,0.043,0.0,-0.0,-0.0042,0.1719,0.3393,0.6897,1.956,0.46,0.64535,False
,Gargoyle Stoneplate Radiant + Warmogs Armor,245,0.00201483577032517,3.62,3.553,0.007,0.074,0.0,-0.0,-0.0163,0.1102,0.3388,0.6776,1.84,0.63,0.53101,False
,Adaptive Helm + Steraks Gage,51,0.00041941479300646394,3.902,3.554,0.007,0.355,0.0,-0.0,-0.1449,0.1569,0.3922,0.549,2.234,1.14,0.25612,False
,Gargoyle Stoneplate Radiant + Spirit Visage,128,0.0010526488922515172,3.703,3.554,0.008,0.156,0.0,-0.0,-0.0298,0.0938,0.2734,0.6641,1.716,1.03,0.30251,False
,Emblem Defender + Crownguard,66,0.0005427720850671886,3.833,3.554,0.008,0.287,0.0,-0.0,-0.0424,0.1061,0.303,0.6515,1.989,1.17,0.24183,False
,The Indomitable + Dragons Claw,67,0.0005509959045379035,3.836,3.554,0.008,0.289,0.0,-0.0,-0.0969,0.1045,0.3582,0.597,2.004,1.18,0.23782,False
,Aegis Of Dusk + Steadfast Heart,56,0.0004605338903600388,3.893,3.554,0.008,0.346,0.0,-0.0,-0.0689,0.125,0.3036,0.625,1.988,1.3,0.19267,False
,Ionic Spark + Sunfire Cape,730,0.0060033882136219345,3.588,3.556,0.009,0.041,0.0,-0.0001,0.0061,0.1685,0.3589,0.7,1.999,0.55,0.58056,False
,The Indomitable + Spirit Visage,240,0.001973716672971595,3.65,3.556,0.009,0.103,0.0,-0.0,-0.0022,0.15,0.3333,0.6917,1.933,0.83,0.40804,False
,Emblem Vanguard + Protectors Vow,94,0.0007730390302472081,3.787,3.556,0.009,0.241,0.0,-0.0,-0.0662,0.1489,0.2872,0.6277,1.923,1.21,0.22546,False
,Emblem Defender + Protectors Vow,50,0.00041119097353574895,4.02,3.556,0.01,0.473,0.0,-0.0,-0.1139,0.12,0.28,0.58,1.934,1.73,0.08356,False
,Forbidden Idol + Steadfast Heart,49,0.00040296715406503396,4.122,3.558,0.011,0.576,0.022,-0.0,-0.0816,0.0816,0.2449,0.6122,1.976,2.04,0.04139,True
,Titans Resolve + Warmogs Armor,65,0.0005345482655964737,3.985,3.558,0.011,0.438,0.0,-0.0,-0.0939,0.1692,0.3231,0.6,2.166,1.63,0.10317,False
,Protectors Vow + Steraks Gage,68,0.0005592197240086186,4.0,3.559,0.012,0.453,0.0,-0.0,-0.1056,0.1471,0.2647,0.5882,2.058,1.82,0.06937,False
,Forbidden Idol + Dragons Claw,64,0.0005263244461257586,4.031,3.559,0.012,0.485,0.0,-0.0,-0.1001,0.1562,0.2344,0.5938,2.054,1.89,0.05914,False
,Emblem Defender + Bramble Vest,58,0.0004769815293014688,4.052,3.558,0.012,0.505,0.0,-0.0,-0.0904,0.1207,0.2586,0.6034,2.029,1.9,0.05809,False
,Emblem Vanguard + Dragons Claw,99,0.000814158127600783,3.848,3.558,0.012,0.302,0.0,-0.0,-0.0676,0.1515,0.2929,0.6263,2.047,1.47,0.14247,False
,Emblem Defender + Spirit Visage,200,0.0016447638941429958,3.715,3.559,0.013,0.168,0.0,-0.0,-0.0089,0.155,0.32,0.685,2.041,1.17,0.24372,False
,Emblem Sprykin + Gargoyle Stoneplate,258,0.0021217454234444644,3.682,3.56,0.013,0.136,0.0,-0.0,-0.0543,0.1357,0.3256,0.6395,1.853,1.17,0.24076,False
,Ionic Spark + Steraks Gage,50,0.00041119097353574895,4.2,3.56,0.013,0.653,0.061,-0.0,-0.1739,0.14,0.26,0.52,2.135,2.16,0.03054,True
,Moguls Mail + Dragons Claw,180,0.0014802875047286962,3.75,3.561,0.014,0.203,0.0,-0.0,-0.0217,0.1667,0.3222,0.6722,2.087,1.31,0.1914,False
,Emblem Blossom + Warmogs Armor,52,0.0004276386124771789,4.212,3.561,0.014,0.665,0.12,-0.0,-0.0977,0.0577,0.2308,0.5962,2.003,2.39,0.01672,True
,Bloodthirster + Warmogs Armor,44,0.00036184805671145905,4.341,3.561,0.014,0.794,0.137,-0.0,-0.1939,0.1364,0.2727,0.5,2.225,2.37,0.01793,True
,Emblem Elderwood + Gargoyle Stoneplate,46,0.00037829569565288904,4.37,3.562,0.015,0.823,0.273,-0.0,-0.1939,0.0652,0.2391,0.5,1.904,2.93,0.00338,True
,Hullcrusher + Warmogs Armor,157,0.0012911396569022517,3.809,3.563,0.016,0.262,0.0,-0.0,-0.0506,0.1465,0.3248,0.6433,2.088,1.57,0.1157,False
,Moguls Mail + Steadfast Heart,195,0.0016036447967894209,3.764,3.563,0.016,0.217,0.0,-0.0,-0.0426,0.1641,0.3128,0.6513,2.055,1.48,0.13975,False
,Dragons Claw + Steraks Gage,147,0.001208901462195102,3.837,3.563,0.017,0.29,0.0,-0.0,-0.0612,0.1497,0.3469,0.6327,2.154,1.63,0.10272,False
,Moguls Mail + Bramble Vest,135,0.0011102156285465222,3.874,3.564,0.017,0.327,0.0,-0.0,-0.0717,0.1852,0.2815,0.6222,2.071,1.84,0.06633,False
,The Indomitable + Sunfire Cape,46,0.00037829569565288904,4.478,3.564,0.017,0.932,0.336,-0.0,-0.1287,0.0652,0.1304,0.5652,2.061,3.06,0.00218,True
,Emblem Flora Fatalis + Gargoyle Stoneplate,45,0.00037007187618217404,4.467,3.563,0.017,0.92,0.308,-0.0,-0.2272,0.1111,0.2222,0.4667,2.093,2.95,0.0032,True
,Steadfast Heart + Steraks Gage,172,0.0014144969489629765,3.826,3.565,0.018,0.279,0.0,-0.0,-0.0718,0.1512,0.3721,0.6221,2.136,1.71,0.087,False
